/ID	Name	Year Published	Min Players	Max Players	Play Time	Min Age	Users Rated	Rating Average	BGG Rank	Complexity Average	Owned Users	Mechanics	Domains
231664	Fast Forward: FEAR	2017	2	5	15	8	1193	6.13	3915	1.07	2050	Hand Management. Push Your Luck. Take That	Family Games
4050	Fortress Europa	1978	2	2	240	12	572	6.66	3916	3.20	1727	Dice Rolling. Grid Movement. Hexagon Grid. Movement Points. Scenario / Mission / Campaign Game. Simulation. Sudden Death Ending. Zone of Control	Wargames
236301	Living Planet	2019	1	4	120	14	333	7.42	3917	3.54	997	Area Majority / Influence. Grid Movement. Hand Management. Hexagon Grid. Map Addition. Modular Board. Tile Placement. Trading. Worker Placement	Strategy Games
23142	MagBlast (Third Edition)	2006	2	8	20	10	1924	6.02	3918	1.56	2794	Campaign / Battle Card Driven. Hand Management. Player Elimination. Take That. Variable Player Powers	Party Games
256509	The One Hundred Torii	2020	1	4	60	8	292	7.34	3919	2.29	775	Set Collection. Solo / Solitaire Game. Tile Placement	
139508	The Walled City: Londonderry & Borderlands	2014	2	4	60	13	441	6.81	3920	3.19	1110	Area Majority / Influence. Card Drafting. Enclosure. Hand Management	Strategy Games
66126	Mystery Rummy: Escape from Alcatraz	2009	2	4	30	10	365	6.93	3921	1.42	973	Hand Management. Set Collection	
3318	Heave Ho!	2002	2	2	45	10	905	6.27	3922	1.29	1336	Hand Management	Family Games
163929	Coconuts Duo	2014	2	2	20	6	355	7.00	3923	1	837		Children's Games. Family Games
170901	Jarl: The Vikings Tile-Laying Game	2015	2	2	25	13	377	6.94	3924	2.67	1086	Grid Movement. Tile Placement	Abstract Games
24947	The Spoils	2006	2	6	40	13	502	6.94	3925	2.77	837	Hand Management. Variable Player Powers	Customizable Games
282463	Copenhagen: Roll & Write	2019	2	4	40	8	444	6.77	3926	1.43	1067	Dice Rolling. Paper-and-Pencil. Pattern Building	
230050	The Legend of Korra: Pro-Bending Arena	2018	2	2	45	12	279	7.59	3927	2.17	936	Area Majority / Influence. Area Movement. Deck Bag and Pool Building. Variable Player Powers	
8521	Whistling Death	2003	1	4	240	14	259	8.21	3928	4.32	637	Dice Rolling. Simulation	Wargames
279644	Peloponnesian War	2019	1	2	240	14	260	7.72	3929	4.07	1381	Dice Rolling. Movement Points. Point to Point Movement. Scenario / Mission / Campaign Game. Simulation. Solo / Solitaire Game	Wargames
317231	Monasterium	2020	2	4	120	12	268	7.55	3930	3.29	545		
100734	My Happy Farm	2011	2	4	45	8	698	6.43	3931	1.68	1231	Card Drafting. Hand Management. Set Collection	Family Games
271754	Spire's End	2020	1	2	120	16	247	8.23	3932	2.25	616	Action Points. Campaign / Battle Card Driven. Cooperative Game. Deck Bag and Pool Building. Dice Rolling. Role Playing. Solo / Solitaire Game. Storytelling. Variable Player Powers	
246567	Big Monster	2018	2	6	30	10	299	7.34	3933	2	540	Card Drafting. Set Collection. Simultaneous Action Selection. Team-Based Game. Variable Player Powers	
131246	Siberia: The Card Game	2012	2	4	20	9	451	6.71	3934	2.07	607	Deck Bag and Pool Building. Hand Management	Family Games
169141	Fallen Land: A Post Apocalyptic Board Game	2017	2	5	300	14	324	8.26	3935	3.70	613	Area Movement. Dice Rolling. Trading. Variable Player Powers	Thematic Games
108161	Aquileia	2011	3	5	90	12	490	6.74	3936	2.93	827	Auction/Bidding. Dice Rolling. Hand Management. Worker Placement	Strategy Games
224079	Sailing Toward Osiris	2018	2	5	90	14	429	6.84	3937	2.82	999	Pattern Building. Worker Placement	
249675	Desolate	2018	1	1	20	10	347	7.48	3938	1.60	694	Dice Rolling. Push Your Luck	
169341	Birds of a Feather	2015	1	7	15	9	463	6.74	3939	1.24	720	Hand Management. Set Collection. Simultaneous Action Selection	Family Games
55165	Bisikle	2009	1	4	30	5	507	6.61	3940	1.64	655	Flicking	Family Games
158815	At Any Cost: Metz 1870	2018	1	2	480	14	198	8.13	3941	3.22	866	Chit-Pull System. Dice Rolling. Hexagon Grid. Simulation	Wargames
1992	Stop Thief	1979	2	4	30	10	855	6.36	3942	1.68	1612	Dice Rolling. Grid Movement. Hidden Movement. Memory	Family Games
89	Blue vs. Gray	1999	2	4	120	12	450	6.77	3943	2.84	1106	Dice Rolling. Hand Management	Wargames
1690	Unexploded Cow	2001	2	6	25	12	1720	6.08	3944	1.37	3562	Dice Rolling. Set Collection	Family Games
277458	Kluster	2018	1	4	20	14	404	6.89	3945	1	880	Area Majority / Influence	Family Games
1577	Source of the Nile	1978	1	6	180	12	584	6.49	3946	2.85	1494	Dice Rolling. Events. Hexagon Grid. Paper-and-Pencil. Ratio / Combat Results Table. Scenario / Mission / Campaign Game. Variable Set-up	Strategy Games. Thematic Games
870	Empires of the Ancient World	2000	3	5	180	12	535	6.62	3947	2.98	859	Area Majority / Influence. Campaign / Battle Card Driven. Rock-Paper-Scissors. Trading	Strategy Games
149896	Alien vs Predator: The Hunt Begins	2015	1	3	120	12	521	6.95	3948	3.46	1411	Action Points. Area Movement. Dice Rolling. Hand Management. Modular Board. Player Elimination. Role Playing. Secret Unit Deployment. Variable Player Powers	Thematic Games. Wargames
287941	Formosa Tea	2019	2	4	90	12	241	7.58	3949	3.13	521	Worker Placement	
88594	Eruption	2011	2	6	60	10	896	6.27	3950	2.04	947	Dice Rolling. Team-Based Game. Tile Placement	Family Games
19989	Robber Knights	2005	2	4	45	8	1281	6.15	3951	2.01	2448	Area Majority / Influence. Mancala. Tile Placement	Family Games
137237	Bremerhaven	2013	1	4	120	12	545	6.56	3952	3.13	1091	Auction/Bidding. Auction: Sealed Bid. Constrained Bidding. Pick-up and Deliver. Time Track. Worker Placement	Strategy Games
10167	Zombies!!! 4: The End...	2004	2	6	120	16	1432	6.17	3953	1.66	3669	Roll / Spin and Move. Tile Placement	Thematic Games
101013	Ninja: Legend of the Scorpion Clan	2011	2	4	45	12	607	6.51	3954	2.65	1179	Area Movement. Hidden Movement. Secret Unit Deployment. Team-Based Game	Strategy Games. Thematic Games
142063	Deadzone	2013	2	4	60	12	322	7.36	3955	2.83	920	Action Points. Dice Rolling. Grid Movement. Modular Board. Variable Phase Order. Variable Player Powers	Wargames
1496	Imperium Romanum II	1985	1	6	240	16	586	6.59	3956	3.78	1393	Dice Rolling. Hexagon Grid. Simulation	Wargames
10653	Pirates of the Spanish Main	2004	2	10	30	10	2765	6.07	3957	1.77	4720	Dice Rolling. Measurement Movement. Pick-up and Deliver. Variable Player Powers. Variable Set-up	Customizable Games
232079	How to Rob a Bank	2017	2	4	30	10	663	6.50	3958	2.14	1867	Action Queue. Modular Board. Team-Based Game	
143994	Capo Dei Capi	2013	2	2	20	8	450	6.77	3959	1.59	894	Area Majority / Influence. Dice Rolling. Push Your Luck. Take That	
1535	Formula-1	1962	2	6	120	10	584	6.64	3960	1.67	1036	Area Movement. Dice Rolling. Events. Race. Scenario / Mission / Campaign Game. Simultaneous Action Selection	Family Games
25294	Take It to the Limit!	2006	1	6	45	10	410	6.85	3961	2.08	445	Bingo. Tile Placement	Abstract Games
150761	Next War: India-Pakistan	2015	2	2	480	12	197	8.27	3962	4.22	887	Dice Rolling. Hexagon Grid. Simulation. Zone of Control	Wargames
217321	Dj  Vu	2017	2	6	15	8	516	6.56	3963	1.10	780	Set Collection	
7614	A World at War	2003	1	8	2880	14	325	7.56	3964	4.84	1307	Hexagon Grid	Wargames
17	Button Men	1999	2	2	5	10	798	6.35	3965	1.53	1323	Dice Rolling. Push Your Luck	Customizable Games
1681	Tokyo Express: The Guadalcanal Naval Campaign - 1942	1988	1	2	180	12	332	7.15	3966	4	1243	Dice Rolling. Grid Movement. Hexagon Grid. Movement Points. Simulation. Solo / Solitaire Game	Wargames
76	Air Baron	1996	2	6	120	10	751	6.40	3967	2.55	973	Area Majority / Influence. Chit-Pull System. Dice Rolling	Strategy Games
193238	Tunisia II	2016	1	2	3000	0	178	8.48	3968	4.33	858	Dice Rolling. Hexagon Grid. Simulation. Zone of Control	Wargames
35400	Nations at War: White Star Rising	2010	2	2	120	12	288	7.43	3969	2.60	749	Chit-Pull System. Hexagon Grid	Wargames
248002	TAGS	2018	2	4	40	10	515	6.58	3970	1.14	1155		Party Games
46782	Rush n' Crush	2009	3	6	60	12	813	6.31	3971	2.21	1792	Dice Rolling. Modular Board. Variable Player Powers	Family Games. Thematic Games
13354	Car Wars Compendium	1989	2	8	45	10	320	7.14	3972	3.28	764	Hexagon Grid	
163641	Eminent Domain: Battlecruisers	2016	3	5	30	13	673	6.39	3973	2	2160	Player Elimination. Simultaneous Action Selection	
36482	Wings of War: Fire from the Sky	2009	2	6	30	13	319	7.21	3974	2.03	1062	Action Queue. Player Elimination. Simulation. Simultaneous Action Selection	Wargames
20750	Black Stories 2	2005	2	15	20	12	1163	6.16	3975	1.23	2681		Party Games
227127	Europe in Turmoil: Prelude to the Great War	2018	2	2	240	0	181	8.17	3976	2.80	430	Area Majority / Influence. Campaign / Battle Card Driven. Dice Rolling. Hand Management. Simulation. Tug of War	Strategy Games. Wargames
28044	Pocket Civ	2005	1	2	30	12	525	6.63	3977	2.76	764	Area Majority / Influence. Card Drafting. Modular Board	Strategy Games
12283	Manifest Destiny	2005	3	5	180	12	582	6.50	3978	3.19	909	Campaign / Battle Card Driven. Commodity Speculation. Variable Player Powers	Strategy Games
159575	Dracula's Feast	2017	4	8	15	10	409	6.89	3979	1.40	1104	Memory. Player Elimination. Role Playing. Variable Player Powers	
54735	Lemming Mafia	2009	3	6	20	8	1001	6.21	3980	1.43	1569	Betting and Bluffing. Dice Rolling	Family Games. Party Games
11269	Roads to Leningrad	2004	2	2	180	12	259	7.51	3981	3.42	851	Dice Rolling. Hexagon Grid	Wargames
300	Tutankhamen	1993	2	6	30	8	1284	6.11	3982	1.58	1697	Card Drafting. Modular Board. Set Collection	Family Games
102610	Shitenno	2011	2	4	60	12	414	6.76	3983	2.76	619	Area Majority / Influence. I Cut You Choose. Set Collection	Strategy Games
148083	Dogs	2013	2	4	60	10	389	6.97	3984	2.48	906	Point to Point Movement. Set Collection. Worker Placement	Family Games
6930	Sweden Fights On	2003	2	2	240	12	215	7.71	3985	3.56	765	Dice Rolling. Hexagon Grid	Wargames
191438	North American Railways	2016	3	5	90	12	443	6.72	3986	2.46	807	Auction/Bidding. Stock Holding	
209877	World At War 85: Storming the Gap	2019	2	2	120	14	192	8.85	3987	3.21	597	Chit-Pull System. Dice Rolling. Grid Movement. Hexagon Grid. Simulation	Wargames
41474	Giro d'Italia: The Game	2009	2	10	120	14	317	7.13	3988	2.54	592	Modular Board. Simulation	Strategy Games
368	Relationship Tightrope	1999	3	5	30	8	1011	6.18	3989	1.34	1521	Hand Management. Simultaneous Action Selection. Trick-taking	Family Games
3608	Air Force	1976	1	2	60	12	716	6.45	3990	3.22	1731	Action Queue. Dice Rolling. Grid Movement. Hexagon Grid. Modular Board. Movement Points. Paper-and-Pencil. Scenario / Mission / Campaign Game. Simulation. Simultaneous Action Selection	Wargames
22497	Straw	2006	2	6	30	8	977	6.23	3991	1.04	1399	Hand Management. Push Your Luck	Family Games
257966	Passing Through Petra	2018	2	4	60	14	435	6.74	3992	2.60	731	Card Drafting. Resource to Move. Set Collection. Worker Placement	
3518	Napoleon in Europe	2001	2	7	360	10	671	6.63	3993	3.46	1176	Area Movement. Dice Rolling. Simulation	Wargames
295944	Exit: The Game - The Enchanted Forest	2020	1	4	90	12	278	7.32	3994	1.83	779		
30166	The Good. the Bad. and the Munchkin	2007	3	6	90	10	1310	6.19	3995	1.95	3305	Dice Rolling. Trading. Variable Player Powers	Thematic Games
258041	Majolica	2018	1	4	40	10	354	6.95	3996	2.90	400	Pattern Building	
1720	Dragon Pass	1980	2	3	120	12	442	6.92	3997	3.43	1152	Dice Rolling. Events. Grid Movement. Hexagon Grid. Movement Points. Scenario / Mission / Campaign Game. Simulation. Three Dimensional Movement. Zone of Control	Wargames
212662	The Red Dragon Inn 6: Villains	2017	2	4	60	13	264	8.06	3998	2.40	1241	Betting and Bluffing. Hand Management. Player Elimination. Variable Player Powers	
38821	Settlers of Catan: Gallery Edition	2008	3	4	60	10	698	6.72	3999	2.30	1891	Dice Rolling. Hand Management. Memory. Modular Board. Network and Route Building. Trading	
164840	Monopoly Deal	2014	2	3	15	8	955	6.32	4000	1.06	2466	Hand Management. Set Collection. Take That	
26447	Clash of Monarchs	2008	2	4	360	12	332	7.13	4001	4.05	1149	Campaign / Battle Card Driven. Point to Point Movement	Wargames
2640	Babylon 5 Collectible Card Game	1997	2	10	60	10	504	6.73	4002	3.09	907	Hand Management. Role Playing. Variable Player Powers. Voting	Customizable Games
114912	Starship Merchants	2012	2	4	90	14	464	6.62	4003	2.70	755	Commodity Speculation. Pick-up and Deliver	Strategy Games
193486	Neolithic	2016	1	2	45	14	300	7.25	4004	2.08	789	Hand Management. Set Collection. Worker Placement	
43264	Pocket Rockets	2009	2	4	20	10	767	6.35	4005	1.48	1356	Action Points	Family Games
246855	Boss Monster: Rise of the Minibosses	2018	2	4	45	13	376	7.06	4006	2.20	1764	Auction/Bidding. Hand Management. Player Elimination. Take That. Variable Player Powers	
10431	Epic Armageddon	2003	2	8	120	12	269	7.57	4007	3.12	441	Dice Rolling. Modular Board. Variable Player Powers	Wargames
135877	Fish Cook	2012	2	6	45	12	359	6.96	4008	1.85	713	Card Drafting. Dice Rolling. Hand Management. Set Collection. Trading	Strategy Games. Thematic Games
278554	Silver Bullet	2019	2	4	60	8	266	7.38	4009	2	766	Hand Management. Set Collection	
14035	Piranha Pedro	2004	2	6	30	8	842	6.24	4010	1.30	818	Grid Movement. Simultaneous Action Selection. Single Loser Game	Family Games
235365	Doctor Who Fluxx	2017	2	6	30	8	435	6.83	4011	1.80	1571	Set Collection	
7092	Battles for the Ardennes	1978	2	4	90	12	273	7.43	4012	2.85	809	Dice Rolling. Hexagon Grid. Movement Points. Simulation. Zone of Control	Wargames
318472	Blood Bowl: Second Season Edition	2020	2	2	120	12	148	8.81	4013	3.55	555	Critical Hits and Failures. Dice Rolling. Grid Movement. Movement Points. Push Your Luck. Square Grid. Variable Player Powers. Zone of Control	
202732	Raise Your Goblets	2016	2	12	45	8	1296	6.13	4014	1.41	2086	Hand Management. Memory. Team-Based Game. Variable Player Powers	Party Games
56758	BasketBoss	2009	2	5	50	10	576	6.46	4015	2.13	638	Auction/Bidding	Strategy Games
13084	Volcano	2000	1	6	30	0	395	6.82	4016	2.35	339	Grid Movement. Mancala. Set Collection	Abstract Games
292564	Back to the Future: Dice Through Time	2020	2	4	60	10	331	7.14	4017	2.09	1166	Cooperative Game. Dice Rolling	
441	Filthy Rich	1998	2	5	60	14	692	6.38	4018	1.90	1051	Dice Rolling	Family Games. Strategy Games
102	Klunker	1999	3	5	30	10	885	6.22	4019	1.77	1446	Set Collection	Family Games. Strategy Games
155496	Holdfast: Russia 1941-42	2014	1	2	180	10	215	7.75	4020	2.10	398	Action Points. Dice Rolling	Wargames
4488	Scarab Lords	2002	2	2	40	12	1589	6.04	4021	1.92	2615	Area Majority / Influence. Deck Bag and Pool Building. Hand Management	Strategy Games
104573	Spectaculum	2012	2	4	45	8	637	6.39	4022	1.71	995	Commodity Speculation. Enclosure. Stock Holding. Tile Placement	Family Games
99630	Rolling Stock	2011	3	5	240	0	239	7.43	4023	3.89	329	Auction/Bidding. Stock Holding. Trading	Strategy Games
126239	Twin Tin Bots	2013	2	6	50	10	770	6.32	4024	2.41	817	Action Queue. Pick-up and Deliver. Simulation	
145014	Cardline: Globetrotter	2013	2	7	15	8	669	6.40	4025	1.42	1472		Family Games
252265	passtally	2018	2	3	40	8	415	6.75	4026	1.88	812	Network and Route Building. Tile Placement	
17923	Anno Domini: Flopps	2001	2	8	30	10	367	6.87	4027	1.39	700	Card Drafting	Family Games. Party Games
4550	1000 Blank White Cards	1996	3	99	60	5	521	6.66	4028	1.39	497	Deck Bag and Pool Building. Line Drawing. Paper-and-Pencil	Party Games
180591	Tumult Royale	2015	2	4	40	10	569	6.55	4029	2.16	1549	Push Your Luck. Simultaneous Action Selection. Tile Placement	Family Games
169215	Peak Oil	2017	2	5	75	10	486	6.64	4030	3	1065	Area Majority / Influence. Card Drafting. Push Your Luck. Set Collection. Simulation. Worker Placement	
4562	Mogul	2002	3	6	45	13	566	6.47	4031	1.93	689	Auction/Bidding. Stock Holding	Strategy Games
29903	Chang Cheng	2007	2	4	60	10	1079	6.17	4032	2.30	1620	Area Majority / Influence. Memory	Strategy Games
123185	Axis & Allies 1941	2012	2	5	180	12	1010	6.37	4033	2.73	3053	Area Majority / Influence. Area Movement. Dice Rolling. Team-Based Game	Wargames
203270	Gorechosen	2016	2	4	75	0	354	7.16	4034	1.88	721	Deck Bag and Pool Building. Dice Rolling. Grid Movement. Take That	
196257	Castle Itter	2019	1	1	60	13	244	7.76	4035	2.29	758	Action Points. Dice Rolling. Point to Point Movement. Solo / Solitaire Game	Wargames
6481	Phoenix	2003	2	2	20	12	672	6.38	4036	1.68	760	Hand Management. Pattern Building. Pattern Recognition	Abstract Games
285253	Fiesta de los Muertos	2019	4	8	15	12	282	7.27	4037	1.13	522	Communication Limits. Cooperative Game	Family Games. Party Games
20078	Monmouth	2007	2	2	240	14	254	7.40	4038	2.62	965	Dice Rolling. Hexagon Grid. Simulation	Wargames
1678	The Peloponnesian War. 431-404 BC	1991	1	2	120	12	446	6.72	4039	3.13	1275	Dice Rolling. Movement Points. Point to Point Movement. Simulation. Solo / Solitaire Game	Wargames
265784	Cleopatra and the Society of Architects: Deluxe Edition	2020	2	4	60	10	244	7.83	4040	2.33	1086	Auction/Bidding. Enclosure. Hand Management. Set Collection. Tile Placement	
209641	Warpgate	2019	1	6	90	14	273	7.43	4041	2.89	435	Area Majority / Influence. Campaign / Battle Card Driven. Grid Movement. Hand Management. Modular Board. Point to Point Movement. Variable Phase Order. Variable Player Powers	
160744	Far Space Foundry	2015	1	4	80	10	398	6.76	4042	2.71	934	Set Collection. Worker Placement	Strategy Games
63758	Mr. Madison's War: The Incredible War of 1812	2012	2	2	240	14	253	7.45	4043	2.74	869	Campaign / Battle Card Driven. Point to Point Movement	Wargames
202	Targui	1988	2	4	120	12	714	6.38	4044	2.38	1510	Modular Board. Player Elimination	Strategy Games. Wargames
696	The Big Idea	2000	3	6	45	10	825	6.29	4045	1.32	1379	Player Judge. Stock Holding. Voting	Party Games
200551	30 Rails	2016	1	8	30	10	474	6.67	4046	1.81	628	Dice Rolling. Network and Route Building. Paper-and-Pencil. Solo / Solitaire Game	Family Games. Strategy Games
3061	Samurai	1996	2	2	180	12	324	7.09	4047	3.44	1404	Dice Rolling. Hexagon Grid. Simulation	Wargames
317311	Switch & Signal	2020	2	4	45	10	265	7.29	4048	2.17	570	Cooperative Game. Network and Route Building. Pick-up and Deliver	
144566	Circus Train (Second Edition)	2013	1	5	90	13	313	7.11	4049	2.38	532	Action Retrieval. Catch the Leader. Dice Rolling. End Game Bonuses. Hand Management. Point to Point Movement. Set Collection	
129165	Wings of Glory: WW1 Duel Pack	2013	2	2	30	13	217	8.06	4050	2.29	607	Action Queue. Simulation. Simultaneous Action Selection	Wargames
11231	Snorta!	2004	3	8	20	8	1447	6.10	4051	1.10	2623	Acting. Memory	Family Games
255175	Mutants	2019	1	4	60	10	267	7.49	4052	2.44	599	Deck Bag and Pool Building. Hand Management. Variable Player Powers	
182	Knights of Charlemagne	1995	2	4	30	8	678	6.36	4053	1.43	990	Hand Management. Set Collection. Team-Based Game	Family Games
202819	Gnomopolis	2018	1	4	45	10	305	7.52	4054	2.63	421	Deck Bag and Pool Building. Set Collection. Worker Placement	Strategy Games
230852	BONK	2017	2	4	10	8	528	6.54	4055	1	737	Score-and-Reset Game	Party Games
181811	Tatsu	2016	2	2	45	8	483	6.67	4056	1.70	888	Roll / Spin and Move	Abstract Games
1506	Conquistador: The Age of Exploration	1976	1	5	420	12	596	6.48	4057	3.31	1817	Dice Rolling. Grid Movement. Hexagon Grid. Movement Points. Ratio / Combat Results Table. Scenario / Mission / Campaign Game. Simulation. Turn Order: Progressive	Strategy Games. Wargames
253743	Fuji Koro	2019	1	6	120	12	361	7.08	4058	3.06	695	Action Points. Cooperative Game. Dice Rolling. Modular Board. Push Your Luck. Tile Placement	
256541	Monster Crunch! The Breakfast Battle Game	2018	2	5	20	9	649	6.40	4059	1.18	1552	Hand Management. Ladder Climbing. Variable Player Powers	
136192	Dungeon Dice	2014	2	5	20	8	579	6.79	4060	2.14	1275	Deck Bag and Pool Building. Dice Rolling	Family Games
180543	Exceed: Red Horizon - Reese. Heidi. Nehtali. and Vincent	2016	2	2	20	10	224	7.87	4061	2.31	532	Hand Management. Point to Point Movement. Variable Player Powers	Strategy Games
65936	The Blitzkrieg Legend: The Battle for France. 1940	2012	2	2	2880	14	202	8.05	4062	3.88	911	Dice Rolling. Hexagon Grid. Simulation	Wargames
136558	Expedition: Famous Explorers	2013	2	6	90	13	399	6.81	4063	1.96	970	Network and Route Building. Point to Point Movement	Family Games
244144	Catan Histories: Rise of the Inkas	2018	3	4	90	12	310	7.27	4064	2.67	954	Dice Rolling. Hand Management. Network and Route Building. Trading	
42111	Fzzzt!	2009	2	4	30	8	864	6.23	4065	1.68	1211	Auction/Bidding. Card Drafting. Deck Bag and Pool Building. Set Collection	Family Games
217475	Twenty One	2017	2	6	15	8	607	6.43	4066	1	1087	Dice Rolling. Paper-and-Pencil	Family Games
22359	Steel Wolves: The German Submarine Campaign Against Allied Shipping - Vol 1	2010	1	1	3000	12	226	7.71	4067	4.11	982	Area-Impulse. Chit-Pull System. Dice Rolling. Movement Points. Point to Point Movement. Secret Unit Deployment. Simulation. Solo / Solitaire Game	Wargames
